Target_name,Complex_participants,Node_id,Target_type,Target_group,Target_group_score_normalized,Conectivity_Score
ferritin light chain (ferritin l subunit),None,FTL,0,T4,0.1,0.6491704918042169
alpha-ketoglutarate-dependent dioxygenase fto (fat mass and obesity-associated protein) (u6 small nuclear rna (2'-o-methyladenosine-n(6)-)-demethylase fto) (ec 1.14.11.-) (u6 small nuclear rna n(6)-methyladenosine-demethylase fto) (ec 1.14.11.-) (mrna (2'-o-methyladenosine-n(6)-)-demethylase fto) (m6a(m)-demethylase fto) (ec 1.14.11.-) (mrna n(6)-methyladenosine demethylase fto) (ec 1.14.11.53) (trna n1-methyl adenine demethylase fto) (ec 1.14.11.-),None,FTO,0,T4,0.1,0.7204715841799959
trna (cytidine(32)/guanosine(34)-2'-o)-methyltransferase (ec 2.1.1.205) (2'-o-ribose rna methyltransferase trm7 homolog) (protein ftsj homolog 1),None,FTSJ1,0,T4,0.1,0.5373326110663695
tissue alpha-l-fucosidase (ec 3.2.1.51) (alpha-l-fucosidase i) (alpha-l-fucoside fucohydrolase 1) (alpha-l-fucosidase 1),None,FUCA1,0,T4,0.1,0.7490051823241698
rna-binding protein fus (75 kda dna-pairing protein) (oncogene fus) (oncogene tls) (pomp75) (translocated in liposarcoma protein),None,FUS,0,T4,0.1,0.8114684794071636
"alpha-(1,6)-fucosyltransferase (alpha1-6fuct) (ec 2.4.1.68) (fucosyltransferase 8) (gdp-l-fuc:n-acetyl-beta-d-glucosaminide alpha1,6-fucosyltransferase) (gdp-fucose--glycoprotein fucosyltransferase) (glycoprotein 6-alpha-l-fucosyltransferase)",None,FUT8,0,T4,0.1,0.528038162532797
fyn-binding protein 1 (adhesion and degranulation promoting adaptor protein) (adap) (fyb-120/130) (p120/p130) (fyn-t-binding protein) (slap-130) (slp-76-associated phosphoprotein),None,FYB1,0,T4,0.1,0.7265267419212179
fyve and coiled-coil domain-containing protein 1 (zinc finger fyve domain-containing protein 7),None,FYCO1,0,T4,0.1,0.46480537529087984
frizzled-2 (fz-2) (hfz2) (fze2),None,FZD2,0,T4,0.1,0.6186371591586965
frizzled-4 (fz-4) (hfz4) (fze4) (cd antigen cd344),None,FZD4,0,T4,0.1,0.5691478789415649
frizzled-6 (fz-6) (hfz6),None,FZD6,0,T4,0.1,0.47395331370496063
glucose-6-phosphatase 3 (g-6-pase 3) (g6pase 3) (ec 3.1.3.9) (glucose-6-phosphatase beta) (g6pase-beta) (ubiquitous glucose-6-phosphatase catalytic subunit-related protein),None,G6PC3,0,T4,0.1,0.8071095600214152
grb2-associated-binding protein 1 (grb2-associated binder 1) (growth factor receptor bound protein 2-associated protein 1),None,GAB1,0,T4,0.1,0.8740174631797563
galanin peptides [cleaved into: galanin; galanin message-associated peptide (gmap)],None,GAL,0,T4,0.1,0.7815298313760447
udp-glucose 4-epimerase (ec 5.1.3.2) (galactowaldenase) (udp-n-acetylgalactosamine 4-epimerase) (udp-galnac 4-epimerase) (udp-n-acetylglucosamine 4-epimerase) (udp-glcnac 4-epimerase) (ec 5.1.3.7) (udp-galactose 4-epimerase),None,GALE,0,T4,0.1,0.48910501453627553
galactokinase (ec 2.7.1.6) (galactose kinase),None,GALK1,0,T4,0.1,0.6595914191816497
galactose mutarotase (ec 5.1.3.3) (aldose 1-epimerase),None,GALM,0,T4,0.1,0.6481196649541194
polypeptide n-acetylgalactosaminyltransferase 2 (ec 2.4.1.41) (polypeptide galnac transferase 2) (galnac-t2) (pp-gantase 2) (protein-udp acetylgalactosaminyltransferase 2) (udp-galnac:polypeptide n-acetylgalactosaminyltransferase 2) [cleaved into: polypeptide n-acetylgalactosaminyltransferase 2 soluble form],None,GALNT2,0,T4,0.1,0.3847620235083524
polypeptide n-acetylgalactosaminyltransferase 3 (ec 2.4.1.41) (polypeptide galnac transferase 3) (galnac-t3) (pp-gantase 3) (protein-udp acetylgalactosaminyltransferase 3) (udp-galnac:polypeptide n-acetylgalactosaminyltransferase 3),None,GALNT3,0,T4,0.1,0.5635311287950723
polypeptide n-acetylgalactosaminyltransferase 11 (ec 2.4.1.41) (polypeptide galnac transferase 11) (galnac-t11) (pp-gantase 11) (protein-udp acetylgalactosaminyltransferase 11) (udp-galnac:polypeptide n-acetylgalactosaminyltransferase 11),None,GALNT11,0,T4,0.1,0.4572141553293389
polypeptide n-acetylgalactosaminyltransferase 12 (ec 2.4.1.41) (polypeptide galnac transferase 12) (galnac-t12) (pp-gantase 12) (protein-udp acetylgalactosaminyltransferase 12) (udp-galnac:polypeptide n-acetylgalactosaminyltransferase 12),None,GALNT12,0,T4,0.1,0.4940050374182603
galactose-1-phosphate uridylyltransferase (gal-1-p uridylyltransferase) (ec 2.7.7.12) (udp-glucose--hexose-1-phosphate uridylyltransferase),None,GALT,0,T4,0.1,0.6234418026720226
guanidinoacetate n-methyltransferase (ec 2.1.1.2),None,GAMT,0,T4,0.1,0.5285578623995052
growth arrest-specific protein 7 (gas-7),None,GAS7,0,T4,0.1,0.6692954747605
erythroid transcription factor (eryf1) (gata-binding factor 1) (gata-1) (gf-1) (nf-e1 dna-binding protein),None,GATA1,0,T4,0.1,0.8440137881177475
endothelial transcription factor gata-2 (gata-binding protein 2),None,GATA2,0,T4,0.1,0.8825520043308754
trans-acting t-cell-specific transcription factor gata-3 (gata-binding factor 3),None,GATA3,0,T4,0.1,0.8786001426333342
transcription factor gata-4 (gata-binding factor 4),None,GATA4,0,T4,0.1,0.8365827518892531
transcription factor gata-5 (gata-binding factor 5),None,GATA5,0,T4,0.1,0.5291462195830392
transcription factor gata-6 (gata-binding factor 6),None,GATA6,0,T4,0.1,0.7905057333289366
gata zinc finger domain-containing protein 1 (ocular development-associated gene protein),None,GATAD1,0,T4,0.1,0.7313669440694968
"glycine amidinotransferase, mitochondrial (ec 2.1.4.1) (l-arginine:glycine amidinotransferase) (transamidinase)",None,GATM,0,T4,0.1,0.701310808955349
non-lysosomal glucosylceramidase (nlgase) (ec 3.2.1.45) (beta-glucocerebrosidase 2) (beta-glucosidase 2) (bile acid beta-glucosidase gba2) (bile acid glucosyl transferase gba2) (cholesterol glucosyltransferase gba2) (ec 2.4.1.-) (cholesteryl-beta-glucosidase gba2) (ec 3.2.1.-) (glucosylceramidase 2) (non-lysosomal cholesterol glycosyltransferase) (non-lysosomal galactosylceramidase) (ec 3.2.1.46) (non-lysosomal glycosylceramidase),None,GBA2,0,T4,0.1,0.5778032280397186
"1,4-alpha-glucan-branching enzyme (ec 2.4.1.18) (brancher enzyme) (glycogen-branching enzyme)",None,GBE1,0,T4,0.1,0.6687877343631359
"glutaryl-coa dehydrogenase, mitochondrial (gcd) (ec 1.3.8.6)",None,GCDH,0,T4,0.1,0.6427210143689125
gtp cyclohydrolase 1 (ec 3.5.4.16) (gtp cyclohydrolase i) (gtp-ch-i),None,GCH1,0,T4,0.1,0.7367669499630675
hexokinase-4 (hk4) (ec 2.7.1.1) (glucokinase) (hexokinase type iv) (hk iv) (hexokinase-d),None,GCK,0,T4,0.1,0.8007933701349058
chorion-specific transcription factor gcmb (hgcmb) (gcm motif protein 2) (glial cells missing homolog 2),None,GCM2,0,T4,0.1,0.5289871303261177
"glycine cleavage system h protein, mitochondrial (lipoic acid-containing protein)",None,GCSH,0,T4,0.1,0.5744734774138451
ganglioside-induced differentiation-associated protein 1 (gdap1),None,GDAP1,0,T4,0.1,0.6350039775029813
ganglioside-induced differentiation-associated protein 2,None,GDAP2,0,T4,0.1,0.5538350307386526
embryonic growth/differentiation factor 1 (gdf-1),None,GDF1,0,T4,0.1,0.7278048138984693
growth/differentiation factor 2 (gdf-2) (bone morphogenetic protein 9) (bmp-9),None,GDF2,0,T4,0.1,0.8116613581270801
growth/differentiation factor 3 (gdf-3),None,GDF3,0,T4,0.1,0.7388619565589365
growth/differentiation factor 5 (gdf-5) (bone morphogenetic protein 14) (bmp-14) (cartilage-derived morphogenetic protein 1) (cdmp-1) (lipopolysaccharide-associated protein 4) (lap-4) (lps-associated protein 4) (radotermin),None,GDF5,0,T4,0.1,0.7670646417831936
growth/differentiation factor 6 (gdf-6) (bone morphogenetic protein 13) (bmp-13) (growth/differentiation factor 16),None,GDF6,0,T4,0.1,0.741609142017948
growth/differentiation factor 9 (gdf-9),None,GDF9,0,T4,0.1,0.7476656275128094
growth/differentiation factor 11 (gdf-11) (bone morphogenetic protein 11) (bmp-11),None,GDF11,0,T4,0.1,0.84712000917286
growth/differentiation factor 15 (gdf-15) (macrophage inhibitory cytokine 1) (mic-1) (nsaid-activated gene 1 protein) (nag-1) (nsaid-regulated gene 1 protein) (nrg-1) (placental tgf-beta) (placental bone morphogenetic protein) (prostate differentiation factor),None,GDF15,0,T4,0.1,0.8072342774537208
rab gdp dissociation inhibitor alpha (rab gdi alpha) (guanosine diphosphate dissociation inhibitor 1) (gdi-1) (oligophrenin-2) (protein xap-4),None,GDI1,0,T4,0.1,0.6242786554839841
glial cell line-derived neurotrophic factor (hgdnf) (astrocyte-derived trophic factor) (atf),None,GDNF,0,T4,0.1,0.8702841477652696
glial fibrillary acidic protein (gfap),None,GFAP,0,T4,0.1,0.8937359444637172
zinc finger protein gfi-1 (growth factor independent protein 1) (zinc finger protein 163),None,GFI1,0,T4,0.1,0.8518458454923047
zinc finger protein gfi-1b (growth factor independent protein 1b) (potential regulator of cdkn1a translocated in cml),None,GFI1B,0,T4,0.1,0.7516022380736688
"elongation factor g, mitochondrial (ef-gmt) (elongation factor g 1, mitochondrial) (mef-g 1) (elongation factor g1) (hefg1)",None,GFM1,0,T4,0.1,0.6457542864851135
"ribosome-releasing factor 2, mitochondrial (rrf2mt) (ec 3.6.5.-) (elongation factor g 2, mitochondrial) (ef-g2mt) (mef-g 2) (elongation factor g2) (hefg2)",None,GFM2,0,T4,0.1,0.5418815507641258
glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 (ec 2.6.1.16) (d-fructose-6-phosphate amidotransferase 1) (glutamine:fructose-6-phosphate amidotransferase 1) (gfat 1) (gfat1) (hexosephosphate aminotransferase 1),None,GFPT1,0,T4,0.1,0.6704683256627985
gdnf family receptor alpha-1 (gdnf receptor alpha-1) (gdnfr-alpha-1) (gfr-alpha-1) (ret ligand 1) (tgf-beta-related neurotrophic factor receptor 1),None,GFRA1,0,T4,0.1,0.7333068663372208
vitamin k-dependent gamma-carboxylase (ec 4.1.1.90) (gamma-glutamyl carboxylase) (peptidyl-glutamate 4-carboxylase) (vitamin k gamma glutamyl carboxylase),None,GGCX,0,T4,0.1,0.7437998366088818
"geranylgeranyl pyrophosphate synthase (ggpp synthase) (ggppsase) (ec 2.5.1.-) ((2e,6e)-farnesyl diphosphate synthase) (dimethylallyltranstransferase) (ec 2.5.1.1) (farnesyl diphosphate synthase) (farnesyltranstransferase) (ec 2.5.1.29) (geranylgeranyl diphosphate synthase) (geranyltranstransferase) (ec 2.5.1.10)",None,GGPS1,0,T4,0.1,0.6243269686605439
glutathione hydrolase 1 proenzyme (ec 3.4.19.13) (gamma-glutamyltransferase 1) (gamma-glutamyltranspeptidase 1) (ggt 1) (ec 2.3.2.2) (leukotriene-c4 hydrolase) (ec 3.4.19.14) (cd antigen cd224) [cleaved into: glutathione hydrolase 1 heavy chain; glutathione hydrolase 1 light chain],None,GGT1,0,T4,0.1,0.7501153742289868
somatotropin (growth hormone) (gh) (gh-n) (growth hormone 1) (pituitary growth hormone),None,GH1,0,T4,0.1,1.0706616056292833
growth hormone receptor (gh receptor) (somatotropin receptor) [cleaved into: growth hormone-binding protein (gh-binding protein) (ghbp) (serum-binding protein)],None,GHR,0,T4,0.1,0.7590551070500431
growth hormone-releasing hormone receptor (ghrh receptor) (growth hormone-releasing factor receptor) (grf receptor) (grfr),None,GHRHR,0,T4,0.1,0.6867353804385653
growth hormone secretagogue receptor type 1 (ghs-r) (gh-releasing peptide receptor) (ghrp) (ghrelin receptor),None,GHSR,0,T4,0.1,0.7575152390616461
gtpase imap family member 5 (immune-associated nucleotide-binding protein 5) (immunity-associated nucleotide 4-like 1 protein) (immunity-associated nucleotide 5 protein) (ian-5) (hian5) (immunity-associated protein 3),None,GIMAP5,0,T4,0.1,0.9113490715552434
pdz domain-containing protein gipc3,None,GIPC3,0,T4,0.1,0.44682055624446393
gap junction alpha-1 protein (connexin-43) (cx43) (gap junction 43 kda heart protein),None,GJA1,0,T4,0.1,0.8016576090690585
gap junction alpha-3 protein (connexin-46) (cx46),None,GJA3,0,T4,0.1,0.4041159396746058
gap junction alpha-5 protein (connexin-40) (cx40),None,GJA5,0,T4,0.1,0.7221609173722972
gap junction alpha-8 protein (connexin-50) (cx50) (lens fiber protein mp70),None,GJA8,0,T4,0.1,0.5542152722227724
gap junction beta-1 protein (connexin-32) (cx32) (gap junction 28 kda liver protein),None,GJB1,0,T4,0.1,0.6896948965915214
gap junction beta-2 protein (connexin-26) (cx26),None,GJB2,0,T4,0.1,0.53986878352808
gap junction beta-3 protein (connexin-31) (cx31),None,GJB3,0,T4,0.1,0.39784040964686374
gap junction beta-6 protein (connexin-30) (cx30),None,GJB6,0,T4,0.1,0.5155151143925313
gap junction gamma-2 protein (connexin-46.6) (cx46.6) (connexin-47) (cx47) (gap junction alpha-12 protein),None,GJC2,0,T4,0.1,0.47678310698300114
"glycine dehydrogenase (decarboxylating), mitochondrial (ec 1.4.4.2) (glycine cleavage system p protein) (glycine decarboxylase) (glycine dehydrogenase (aminomethyl-transferring))",None,GLDC,0,T4,0.1,0.6039037237365911
zinc finger protein glis2 (gli-similar 2) (neuronal krueppel-like protein),None,GLIS2,0,T4,0.1,0.5501449974195507
zinc finger protein glis3 (gli-similar 3) (zinc finger protein 515),None,GLIS3,0,T4,0.1,0.583579585207418
glomulin (fk506-binding protein-associated protein) (fap) (fkbp-associated protein),None,GLMN,0,T4,0.1,1.2254903410685736
"glutamate dehydrogenase 1, mitochondrial (gdh 1) (ec 1.4.1.3)",None,GLUD1,0,T4,0.1,0.7033548917209963
glutamine synthetase (gs) (ec 6.3.1.2) (glutamate--ammonia ligase) (palmitoyltransferase glul) (ec 2.3.1.225),None,GLUL,0,T4,0.1,0.7562167871370418
glycerate kinase (ec 2.7.1.31) (hbeag-binding protein 4),None,GLYCTK,0,T4,0.1,0.6257577773590323
ganglioside gm2 activator (cerebroside sulfate activator protein) (gm2-ap) (sphingolipid activator protein 3) (sap-3) [cleaved into: ganglioside gm2 activator isoform short],None,GM2A,0,T4,0.1,0.6380938275547898
mannose-1-phosphate guanyltransferase alpha (gdp-mannose pyrophosphorylase a) (gmpp-alpha) (gtp-mannose-1-phosphate guanylyltransferase alpha),None,GMPPA,0,T4,0.1,0.4804789294505676
mannose-1-phosphate guanyltransferase beta (ec 2.7.7.13) (gdp-mannose pyrophosphorylase b) (gtp-mannose-1-phosphate guanylyltransferase beta),None,GMPPB,0,T4,0.1,0.5554942238624937
gmp synthase [glutamine-hydrolyzing] (ec 6.3.5.2) (gmp synthetase) (glutamine amidotransferase),None,GMPS,0,T4,0.1,0.7430990031779126
guanine nucleotide-binding protein subunit alpha-11 (g alpha-11) (g-protein subunit alpha-11) (guanine nucleotide-binding protein g(y) subunit alpha),None,GNA11,0,T4,0.1,0.9290989984864598
guanine nucleotide-binding protein g(i) subunit alpha-3 (g(i) alpha-3),None,GNAI3,0,T4,0.1,0.8768865904305799
"guanine nucleotide-binding protein g(olf) subunit alpha (adenylate cyclase-stimulating g alpha protein, olfactory type)",None,GNAL,0,T4,0.1,0.6442614890654863
guanine nucleotide-binding protein g(o) subunit alpha,None,GNAO1,0,T4,0.1,0.8053491347549571
guanine nucleotide-binding protein g(q) subunit alpha (guanine nucleotide-binding protein alpha-q),None,GNAQ,0,T4,0.1,0.9003458390863168
guanine nucleotide-binding protein g(t) subunit alpha-1 (transducin alpha-1 chain),None,GNAT1,0,T4,0.1,0.5630992015813768
guanine nucleotide-binding protein g(t) subunit alpha-2 (transducin alpha-2 chain),None,GNAT2,0,T4,0.1,0.5838670641153442
guanine nucleotide-binding protein g(i)/g(s)/g(t) subunit beta-2 (g protein subunit beta-2) (transducin beta chain 2),None,GNB2,0,T4,0.1,0.8868880312059926
guanine nucleotide-binding protein g(i)/g(s)/g(t) subunit beta-3 (transducin beta chain 3),None,GNB3,0,T4,0.1,0.8952583478377324
guanine nucleotide-binding protein subunit beta-4 (transducin beta chain 4),None,GNB4,0,T4,0.1,0.8721916334098997
guanine nucleotide-binding protein subunit beta-5 (gbeta5) (transducin beta chain 5),None,GNB5,0,T4,0.1,0.8635664486260504
bifunctional udp-n-acetylglucosamine 2-epimerase/n-acetylmannosamine kinase (udp-glcnac-2-epimerase/manac kinase) [includes: udp-n-acetylglucosamine 2-epimerase (hydrolyzing) (ec 3.2.1.183) (udp-glcnac-2-epimerase) (uridine diphosphate-n-acetylglucosamine-2-epimerase); n-acetylmannosamine kinase (ec 2.7.1.60) (manac kinase)],None,GNE,0,T4,0.1,0.652762548485
glycine n-methyltransferase (ec 2.1.1.20),None,GNMT,0,T4,0.1,0.6422833421238704
dihydroxyacetone phosphate acyltransferase (dap-at) (dapat) (dhap-at) (ec 2.3.1.42) (acyl-coa:dihydroxyacetonephosphateacyltransferase) (glycerone-phosphate o-acyltransferase),None,GNPAT,0,T4,0.1,0.533066872130117
progonadoliberin-1 (progonadoliberin i) [cleaved into: gonadoliberin-1 (gonadoliberin i) (gonadorelin) (gonadotropin-releasing hormone i) (gnrh-i) (luliberin i) (luteinizing hormone-releasing hormone i) (lh-rh i); gnrh-associated peptide 1 (gnrh-associated peptide i)],None,GNRH1,0,T4,0.1,0.8211437004576034
n-acetylglucosamine-6-sulfatase (ec 3.1.6.14) (glucosamine-6-sulfatase) (g6s),None,GNS,0,T4,0.1,0.5691798175323801
golgin subfamily a member 5 (cell proliferation-inducing gene 31 protein) (golgin-84) (protein ret-ii) (ret-fused gene 5 protein),None,GOLGA5,0,T4,0.1,0.45598067972631323
golgi-associated pdz and coiled-coil motif-containing protein (cftr-associated ligand) (fused in glioblastoma) (pdz protein interacting specifically with tc10) (pist),None,GOPC,0,T4,0.1,0.6403893305621229
rab6-interacting golgin (n-terminal kinase-like-binding protein 1) (ntkl-bp1) (ntkl-binding protein 1) (hntkl-bp1) (scy1-like 1-binding protein 1) (scyl1-bp1) (scyl1-binding protein 1),None,GORAB,0,T4,0.1,0.659687496819242
golgi snap receptor complex member 2 (27 kda golgi snare protein) (membrin),None,GOSR2,0,T4,0.1,0.42092218190991576
"aspartate aminotransferase, mitochondrial (maspat) (ec 2.6.1.1) (ec 2.6.1.7) (fatty acid-binding protein) (fabp-1) (glutamate oxaloacetate transaminase 2) (kynurenine aminotransferase 4) (kynurenine aminotransferase iv) (kynurenine--oxoglutarate transaminase 4) (kynurenine--oxoglutarate transaminase iv) (plasma membrane-associated fatty acid-binding protein) (fabppm) (transaminase a)",None,GOT2,0,T4,0.1,0.7686025862260919
platelet glycoprotein vi (gpvi) (glycoprotein 6),None,GP6,0,T4,0.1,0.769465734227173
g patch domain-containing protein 3,None,GPATCH3,0,T4,0.1,0.49613092925639496
glypican-1 [cleaved into: secreted glypican-1],None,GPC1,0,T4,0.1,0.7325875192304548
glypican-3 (gtr2-2) (intestinal protein oci-5) (mxr7) [cleaved into: glypican-3 alpha subunit; glypican-3 beta subunit],None,GPC3,0,T4,0.1,0.7049801370330784
glypican-4 (k-glypican) [cleaved into: secreted glypican-4],None,GPC4,0,T4,0.1,0.4123584716247864
"glycerol-3-phosphate dehydrogenase [nad(+)], cytoplasmic (gpd-c) (gpdh-c) (ec 1.1.1.8)",None,GPD1,0,T4,0.1,0.6374017158674904
glycerol-3-phosphate dehydrogenase 1-like protein (gpd1-l) (ec 1.1.1.8),None,GPD1L,0,T4,0.1,0.700825549947632
gephyrin [includes: molybdopterin adenylyltransferase (mpt adenylyltransferase) (ec 2.7.7.75) (domain g); molybdopterin molybdenumtransferase (mpt mo-transferase) (ec 2.10.1.1) (domain e)],None,GPHN,0,T4,0.1,0.8259737542904506
glucose-6-phosphate isomerase (gpi) (ec 5.3.1.9) (autocrine motility factor) (amf) (neuroleukin) (nlk) (phosphoglucose isomerase) (pgi) (phosphohexose isomerase) (phi) (sperm antigen 36) (sa-36),None,GPI,0,T4,0.1,0.7006525893197689
transmembrane glycoprotein nmb (hematopoietic growth factor inducible neurokinin-1 type),None,GPNMB,0,T4,0.1,0.7351479272361449
